State,Year,Total_Population,Source:Count_Person
Alabama,1990,4048508,https://www2.census.gov/programs-surveys/popest/tables
Alabama,1991,4091025,https://www2.census.gov/programs-surveys/popest/tables
Alabama,1992,4139269,https://www2.census.gov/programs-surveys/popest/tables
Alabama,1993,4193114,https://www2.census.gov/programs-surveys/popest/tables
Alabama,1994,4232965,https://www2.census.gov/programs-surveys/popest/tables
Alabama,1995,4262731,https://www2.census.gov/programs-surveys/popest/tables
Alabama,1996,4290403,https://www2.census.gov/programs-surveys/popest/tables
Alabama,1997,4320281,https://www2.census.gov/programs-surveys/popest/tables
Alabama,1998,4351037,https://www2.census.gov/programs-surveys/popest/tables
Alabama,1999,4369862,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2000,4452173,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2001,4467634,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2002,4480089,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2003,4503491,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2004,4530729,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2005,4569805,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2006,4628981,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2007,4672840,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2008,4718206,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2009,4757938,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2010,4785514,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2011,4799642,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2012,4816632,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2013,4831586,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2014,4843737,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2015,4854803,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2016,4866824,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2017,4877989,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2018,4891628,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2019,4907965,https://www2.census.gov/programs-surveys/popest/tables
Alabama,2020,4921532,https://www2.census.gov/programs-surveys/popest/tables
Alaska,1990,553120,https://www2.census.gov/programs-surveys/popest/tables
Alaska,1991,569273,https://www2.census.gov/programs-surveys/popest/tables
Alaska,1992,587073,https://www2.census.gov/programs-surveys/popest/tables
Alaska,1993,596993,https://www2.census.gov/programs-surveys/popest/tables
Alaska,1994,600624,https://www2.census.gov/programs-surveys/popest/tables
Alaska,1995,601345,https://www2.census.gov/programs-surveys/popest/tables
Alaska,1996,604918,https://www2.census.gov/programs-surveys/popest/tables
Alaska,1997,608846,https://www2.census.gov/programs-surveys/popest/tables
Alaska,1998,615205,https://www2.census.gov/programs-surveys/popest/tables
Alaska,1999,619500,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2000,627963,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2001,633714,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2002,642337,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2003,648414,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2004,659286,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2005,666946,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2006,675302,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2007,680300,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2008,687455,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2009,698895,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2010,713982,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2011,722349,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2012,730810,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2013,737626,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2014,737075,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2015,738430,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2016,742575,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2017,740983,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2018,736624,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2019,733603,https://www2.census.gov/programs-surveys/popest/tables
Alaska,2020,731158,https://www2.census.gov/programs-surveys/popest/tables
Arizona,1990,3679056,https://www2.census.gov/programs-surveys/popest/tables
Arizona,1991,3762394,https://www2.census.gov/programs-surveys/popest/tables
Arizona,1992,3867333,https://www2.census.gov/programs-surveys/popest/tables
Arizona,1993,3993390,https://www2.census.gov/programs-surveys/popest/tables
Arizona,1994,4147561,https://www2.census.gov/programs-surveys/popest/tables
Arizona,1995,4306908,https://www2.census.gov/programs-surveys/popest/tables
Arizona,1996,4432308,https://www2.census.gov/programs-surveys/popest/tables
Arizona,1997,4552207,https://www2.census.gov/programs-surveys/popest/tables
Arizona,1998,4667277,https://www2.census.gov/programs-surveys/popest/tables
Arizona,1999,4778332,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2000,5160586,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2001,5273477,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2002,5396255,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2003,5510364,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2004,5652404,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2005,5839077,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2006,6029141,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2007,6167681,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2008,6280362,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2009,6343154,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2010,6407342,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2011,6473416,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2012,6556344,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2013,6634690,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2014,6732873,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2015,6832810,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2016,6944767,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2017,7048088,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2018,7164228,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2019,7291843,https://www2.census.gov/programs-surveys/popest/tables
Arizona,2020,7421401,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,1990,2354343,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,1991,2370666,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,1992,2394098,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,1993,2423743,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,1994,2450605,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,1995,2480121,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,1996,2504858,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,1997,2524007,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,1998,2538202,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,1999,2551373,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2000,2678588,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2001,2691571,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2002,2705927,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2003,2724816,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2004,2749686,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2005,2781097,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2006,2821761,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2007,2848650,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2008,2874554,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2009,2896843,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2010,2921998,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2011,2941038,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2012,2952876,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2013,2960459,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2014,2968759,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2015,2979732,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2016,2991815,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2017,3003855,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2018,3012161,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2019,3020985,https://www2.census.gov/programs-surveys/popest/tables
Arkansas,2020,3030522,https://www2.census.gov/programs-surveys/popest/tables
California,1990,29950111,https://www2.census.gov/programs-surveys/popest/tables
California,1991,30414114,https://www2.census.gov/programs-surveys/popest/tables
California,1992,30875920,https://www2.census.gov/programs-surveys/popest/tables
California,1993,31147208,https://www2.census.gov/programs-surveys/popest/tables
California,1994,31317179,https://www2.census.gov/programs-surveys/popest/tables
California,1995,31493525,https://www2.census.gov/programs-surveys/popest/tables
California,1996,31780829,https://www2.census.gov/programs-surveys/popest/tables
California,1997,32217708,https://www2.census.gov/programs-surveys/popest/tables
California,1998,32682794,https://www2.census.gov/programs-surveys/popest/tables
California,1999,33145121,https://www2.census.gov/programs-surveys/popest/tables
California,2000,33987977,https://www2.census.gov/programs-surveys/popest/tables
California,2001,34479458,https://www2.census.gov/programs-surveys/popest/tables
California,2002,34871843,https://www2.census.gov/programs-surveys/popest/tables
California,2003,35253159,https://www2.census.gov/programs-surveys/popest/tables
California,2004,35574576,https://www2.census.gov/programs-surveys/popest/tables
California,2005,35827943,https://www2.census.gov/programs-surveys/popest/tables
California,2006,36021202,https://www2.census.gov/programs-surveys/popest/tables
California,2007,36250311,https://www2.census.gov/programs-surveys/popest/tables
California,2008,36604337,https://www2.census.gov/programs-surveys/popest/tables
California,2009,36961229,https://www2.census.gov/programs-surveys/popest/tables
California,2010,37319550,https://www2.census.gov/programs-surveys/popest/tables
California,2011,37636311,https://www2.census.gov/programs-surveys/popest/tables
California,2012,37944551,https://www2.census.gov/programs-surveys/popest/tables
California,2013,38253768,https://www2.census.gov/programs-surveys/popest/tables
California,2014,38586706,https://www2.census.gov/programs-surveys/popest/tables
California,2015,38904296,https://www2.census.gov/programs-surveys/popest/tables
California,2016,39149186,https://www2.census.gov/programs-surveys/popest/tables
California,2017,39337785,https://www2.census.gov/programs-surveys/popest/tables
California,2018,39437463,https://www2.census.gov/programs-surveys/popest/tables
California,2019,39437610,https://www2.census.gov/programs-surveys/popest/tables
California,2020,39368078,https://www2.census.gov/programs-surveys/popest/tables
Colorado,1990,3303862,https://www2.census.gov/programs-surveys/popest/tables
Colorado,1991,3367567,https://www2.census.gov/programs-surveys/popest/tables
Colorado,1992,3459995,https://www2.census.gov/programs-surveys/popest/tables
Colorado,1993,3560884,https://www2.census.gov/programs-surveys/popest/tables
Colorado,1994,3653910,https://www2.census.gov/programs-surveys/popest/tables
Colorado,1995,3738061,https://www2.census.gov/programs-surveys/popest/tables
Colorado,1996,3812716,https://www2.census.gov/programs-surveys/popest/tables
Colorado,1997,3891293,https://www2.census.gov/programs-surveys/popest/tables
Colorado,1998,3968967,https://www2.census.gov/programs-surveys/popest/tables
Colorado,1999,4056133,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2000,4326921,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2001,4425687,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2002,4490406,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2003,4528732,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2004,4575013,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2005,4631888,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2006,4720423,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2007,4803868,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2008,4889730,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2009,4972195,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2010,5047539,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2011,5121900,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2012,5193660,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2013,5270774,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2014,5352637,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2015,5454328,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2016,5543844,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2017,5617421,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2018,5697155,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2019,5758486,https://www2.census.gov/programs-surveys/popest/tables
Colorado,2020,5807719,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,1990,3289056,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,1991,3288640,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,1992,3274997,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,1993,3272325,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,1994,3268346,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,1995,3265293,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,1996,3267030,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,1997,3268514,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,1998,3272563,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,1999,3282031,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2000,3411777,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2001,3432835,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2002,3458749,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2003,3484336,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2004,3496094,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2005,3506956,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2006,3517460,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2007,3527270,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2008,3545579,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2009,3561807,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2010,3579173,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2011,3588632,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2012,3595211,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2013,3595792,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2014,3595697,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2015,3588561,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2016,3579830,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2017,3575324,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2018,3574561,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2019,3566022,https://www2.census.gov/programs-surveys/popest/tables
Connecticut,2020,3557006,https://www2.census.gov/programs-surveys/popest/tables
Delaware,1990,669063,https://www2.census.gov/programs-surveys/popest/tables
Delaware,1991,680495,https://www2.census.gov/programs-surveys/popest/tables
Delaware,1992,690158,https://www2.census.gov/programs-surveys/popest/tables
Delaware,1993,699475,https://www2.census.gov/programs-surveys/popest/tables
Delaware,1994,708416,https://www2.census.gov/programs-surveys/popest/tables
Delaware,1995,718265,https://www2.census.gov/programs-surveys/popest/tables
Delaware,1996,727090,https://www2.census.gov/programs-surveys/popest/tables
Delaware,1997,735024,https://www2.census.gov/programs-surveys/popest/tables
